Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
330006,The Interpretation of Cultures,Clifford Geertz,"Geertz, Clifford",,"=""0465097197""","=""9780465097197""",0,4.11,Basic Books,Paperback,480,1977,1973,,2018/12/08,currently-reading,currently-reading (#27),currently-reading,,,,1,,,0,,,,,
32919530,A Mind at Play: How Claude Shannon Invented the Information Age,Jimmy Soni,"Soni, Jimmy",Rob Goodman,"=""1476766681""","=""9781476766683""",3,4.16,Simon & Schuster,Hardcover,384,2017,2017,2018/11/30,2018/11/08,"biographies, history","biographies (#8), history (#46)",read,"Claude Shannon lived a life of curiosity. I enjoyed the chapters mentioning about Bell Labs. I would recommend this book to Information theory, CS, Mathematicians or people looking to understand Scientists<br/><br/>Deus Vult<br/>Gottfried <br/>",,,1,,,0,,,,,
15945009,Inventors at Work: The Minds and Motivation Behind Modern Inventions,Brett Stern,"Stern, Brett",,"=""1430245069""","=""9781430245063""",3,3.74,Apress,Paperback,324,2012,2012,2018/11/06,2018/09/27,engineering,engineering (#6),read,"I picked this book to get a background on Modern Inventors. <br/><br/>A wonderful book where you learn about, how, why people started their business, invented to solve problems they were interested. This exposes to different fields. I would recommend this to everyone to understand Modern Inventors and their different fields<br/><br/>Deus Vult<br/>Gottfried ",,,1,,,0,,,,,
126041,"An Incomplete Education: 3,684 Things You Should Have Learned But Probably Didn't",Judy Jones,"Jones, Judy",William Wilson,"=""0345468902""","=""9780345468901""",3,3.91,Ballantine Books,Hardcover,699,2006,1987,2018/10/21,2018/10/21,education,education (#1),read,"This book would give you a tour of authors from the West in Liberal arts. It's a repertoire of facts.<br/><br/>Basically an outline of Western Liberal education. I appreciated Literary and Poetry chapters. I never took literature or poetry classes. I would recommend this to high-schoolers or someone who skipped education. <br/><br/>Deus Vult, <br/>Gottfried <br/>",,,1,,,0,,,,,
35033426,"How to Design Programs, Second Edition: An Introduction to Programming and Computing",Matthias Felleisen,"Felleisen, Matthias",,"=""0262534800""","=""9780262534802""",0,4.00,MIT Press,Paperback,792,2018,2001,,2018/09/23,"computer-science, currently-reading","computer-science (#17), currently-reading (#26)",currently-reading,,,,1,,,0,,,,,
641601,Ogilvy on Advertising,David Ogilvy,"Ogilvy, David",,"=""039472903X""","=""9780394729039""",3,4.18,Vintage,Paperback,224,1985,1983,2018/10/20,2018/10/15,business,business (#2),read,"My first book on Advertisement. I took this book to understand the past of Advertisement. I appreciated the differences among cultures. Ogilvy talks about India, but I must say things have changed in India. <br/><br/>A Great read with humour, insights into Ogilvy's business. I would recommend this to anyone who is into Advertisement. Claude Hopkins book is classic in Advertisement. <br/><br/>--Deus Vult<br/>Gottfried ",,,1,,,0,,,,,
9109293,Somebody Else's Century: East and West in a Post-Western World,Patrick    Smith,"Smith, Patrick",,"=""0375425500""","=""9780375425509""",4,4.15,Pantheon,Hardcover,256,2010,2010,2018/10/09,2018/07/18,"history, cultures","history (#40), cultures (#6)",read,"I came to this book on my search for understanding East and West with scholarly depth. My background reading in philosophy gave me tools to understand Patrick’s work. <br/><br/>Patrick writes as an essay and not to give a conclusion. <br/><br/>He writes this from his background on living in Asia for 25 years. He focuses on China, India and Japan. I find myself going in the opposite direction in life with Patrick. <br/><br/>Patrick’s Essays starts with his story in Japan with his friend from Boston and ends with an answer from Shiv, from Ahmedabad. He asks the question, <br/><br/>“What does it mean to be Modern?”<br/><br/>“Can Asia understand itself without referring to the West?”<br/><br/>Patrick combines history, an idea of progress, self, time to distinct Eastern ways. He writes that east possibility could refer to themselves to create their own identity in the last chapter from Japan. <br/><br/>I came across a few new scholars from Japan, China that I did not know. Patrick explained the concept of doubling. Doubling he explains as modern-self was something put on above the traditional self. Japanese businessmen might wear western attire. To wear his traditional attire is not considered modern. <br/><br/>A Great Essay to attempt to explore his initial questions. <br/><br/>I would recommend this book to someone who wants to understand West and East. It might be a mini-intro to the history of China, Japan and India<br/><br/>Deus Vult, <br/>Gottfried",,,1,,,0,,,,,
7744217,The Illustrated History of South India - From Prehistoric Times to the Fall of Vijayanagar,K.A. Nilakanta Sastri,"Sastri, K.A. Nilakanta",,"=""0198063563""","=""9780198063568""",0,4.03,Oxford University Press,Paperback,357,2009,,,2018/10/07,"to-read, history","to-read (#246), history (#45)",to-read,,,,0,,,0,,,,,
16068895,The Life of the Rev. C. F. Swartz,American Tract Society,"Society, American Tract",,"=""1935626655""","=""9781935626657""",5,4.50,Curiosmith,Paperback,108,2012,2012,2018/09/29,2018/09/27,"biographies, christian, history","biographies (#7), christian (#55), history (#44)",read,"This Journal of letters is a gem to understand little about Rev C.F Swartz. It is a rare collection of his letters from the late 1750's. <br/><br/>The Outline is of three chapters. It consisting of his life in Tanjore, Thirteen years of labour in India, Close of his Fifty Years Missionary Toil and Death. <br/><br/>He lived in Tanjore and Trichinopoly, laboured for the Kingdom of God. Swartz was influential to Serafoji. Serafoji built libraries and promoted European Sciences. This Journal gives a glimpse of a man who influenced indirectly to Rasa Clarinda. Clarinda Church is the first church in Tirunelveli, Tamil Nadu. <br/><br/>I would recommend this to Tamil Christians. <br/><br/>Deus Vult,<br/>Gottfried",,,1,,,0,,,,,
39996759,A Philosophy of Software Design,John Ousterhout,"Ousterhout, John",,"=""1732102201""","=""9781732102200""",0,4.14,Yaknyam Press,Paperback,190,2018,,,2018/09/24,"computer-science, currently-reading","computer-science (#18), currently-reading (#25)",currently-reading,,,,1,,,0,,,,,
148821,Brunelleschi's Dome: How a Renaissance Genius Reinvented Architecture,Ross King,"King, Ross",,"=""0142000159""","=""9780142000151""",3,3.88,Penguin Group,Paperback,192,2001,2000,2018/09/23,2018/09/21,"history, architecture","history (#43), architecture (#5)",read,"A good book on historical context about Santa Maria Del Fiore and Brunelleschi. My favourite chapter was the second chapter, where Brunelleschi went to Rome. <br/><br/>Architects Leon Battista Alberti, Michaelango, Antonio Filarete followed Filippo's footsteps. <br/><br/>I would recommend this book if you are bored reading technical, complex books for a break <br/><br/>Deus Vult, <br/>Gottfried <br/><br/>",,,1,,,0,,,,,
164019,The Theory of the Leisure Class,Thorstein Veblen,"Veblen, Thorstein",Alan Wolfe,"=""0375757872""","=""9780375757877""",3,3.92,Modern Library,Paperback,320,2001,1899,2018/09/20,2018/09/07,"economics, sociology","economics (#6), sociology (#2)",read,"Veblen was a Norwegian American writing this around early 1900's. <br/><br/>I came across this book after reading Adam Smith. Veblen is focused mostly on the social ladder, conspicuous leisure, consumption. <br/><br/>He takes a darwinian approach to social evolution in society. I learnt new words like occidental, which means Western. I would recommend this book only if you want to know about society from an evolutionary perspective. <br/><br/>--Deus Vult<br/>Gottfried<br/>",,,1,,,0,,,,,
3278309,Introduction to Information Retrieval,Christopher D. Manning,"Manning, Christopher D.","Hinrich Schütze, Prabhakar Raghavan","=""0521865719""","=""9780521865715""",0,4.20,Cambridge University Press,Hardcover,482,2008,2008,,2018/09/20,"to-read, computer-science","to-read (#245), computer-science (#16)",to-read,,,,0,,,0,,,,,
23020812,Effective Python: 59 Specific Ways to Write Better Python,Brett Slatkin,"Slatkin, Brett",,"=""0134034287""","=""9780134034287""",0,4.29,Addison-Wesley Professional,Paperback,227,2015,2015,,2018/09/02,"currently-reading, computer-science","currently-reading (#24), computer-science (#15)",currently-reading,,,,1,,,0,,,,,
30055184,Competing Against Luck: The Story of Innovation and Customer Choice,Clayton M. Christensen,"Christensen, Clayton M.","Karen Dillon, Taddy Hall, David S. Duncan","=""""","=""""",3,4.22,HarperBusiness,Kindle Edition,288,2016,2016,2018/09/02,2018/08/18,business,business (#1),read,"My coworker gave me this book. I appreciated the theory of jobs to be done to examine causation in Business context. I had not thought about it. Clayton brings emotional, social and function aspect of a consumer in hiring a product for a job to be done. <br/><br/>A well-defined job is multi-layer and complex<br/><br/>Overall, I learned about the theory of job to be done. I'd recommend this to anyone who wants to learn about businesses<br/><br/>--Deus Vult<br/>Gottfried <br/>",,,1,,,0,,,,,
25069349,Mazes for Programmers: Code Your Own Twisty Little Passages,Jamis Buck,"Buck, Jamis",,"=""1680500554""","=""9781680500554""",0,4.29,Pragmatic Bookshelf,Paperback,275,2015,2015,,2018/08/23,computer-science,computer-science (#14),read,,,,0,,,0,,,,,
